CATEGORY,CLASS,TYPE,NAME,DATE/TIME,MARKET,MARKET NAME,STATUS,DISPLAYED,DISPORDER,TAX RATE,LIVE PRICE,STARTING PRICE,FORECAST,TRICAST,EACH-WAY,PLACE,NUM PLACES,PLACE FRACTION,TERMS WITH BET,ACC MIN,ACC MAX,HANDICAP,LIAB LIMIT,EXT KEY,CHANNELS,AP,BET_IN_RUN,CASHOUT AVAILABLE
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Will There Be A Goal Scored?|","|GOAL scored in the next 5 minutes?| 16:00 - 20:59",A,Y,2598,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CORNER awarded in the next 5 minutes?|","|CORNER awarded in the next 5 minutes?| 16:00 - 20:59",A,Y,2599,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Over / Under 1.5 CORNERS in the next 5 minutes?|","|Over/Under 1.5 CORNERS in the next 5 minutes?| 16:00 - 20:59",A,Y,2600,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CARD shown in the next 5 minutes?|","|CARD shown in the next 5 minutes?| 16:00 - 20:59",A,Y,2601,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - PENALTY awarded in the next 5 minutes?|","|PENALTY awarded in the next 5 minutes?| 16:00 - 20:59",A,Y,2602,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - What will happen FIRST in the next 5 minutes?|","|What will happen FIRST in the next 5 minutes?| 16:00 - 20:59",A,Y,2603,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Match Action in the next 5 minutes|","|Match Action in the next 5 minutes| 16:00 - 20:59",A,Y,2604,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Will There Be A Goal Scored?|","|GOAL scored in the next 5 minutes?| 17:00 - 21:59",A,Y,2605,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CORNER awarded in the next 5 minutes?|","|CORNER awarded in the next 5 minutes?| 17:00 - 21:59",A,Y,2606,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Over / Under 1.5 CORNERS in the next 5 minutes?|","|Over/Under 1.5 CORNERS in the next 5 minutes?| 17:00 - 21:59",A,Y,2607,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CARD shown in the next 5 minutes?|","|CARD shown in the next 5 minutes?| 17:00 - 21:59",A,Y,2608,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - PENALTY awarded in the next 5 minutes?|","|PENALTY awarded in the next 5 minutes?| 17:00 - 21:59",A,Y,2609,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - What will happen FIRST in the next 5 minutes?|","|What will happen FIRST in the next 5 minutes?| 17:00 - 21:59",A,Y,2610,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Match Action in the next 5 minutes|","|Match Action in the next 5 minutes| 17:00 - 21:59",A,Y,2611,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Will There Be A Goal Scored?|","|GOAL scored in the next 5 minutes?| 18:00 - 22:59",A,Y,2612,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CORNER awarded in the next 5 minutes?|","|CORNER awarded in the next 5 minutes?| 18:00 - 22:59",A,Y,2613,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Over / Under 1.5 CORNERS in the next 5 minutes?|","|Over/Under 1.5 CORNERS in the next 5 minutes?| 18:00 - 22:59",A,Y,2614,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CARD shown in the next 5 minutes?|","|CARD shown in the next 5 minutes?| 18:00 - 22:59",A,Y,2615,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - PENALTY awarded in the next 5 minutes?|","|PENALTY awarded in the next 5 minutes?| 18:00 - 22:59",A,Y,2616,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - What will happen FIRST in the next 5 minutes?|","|What will happen FIRST in the next 5 minutes?| 18:00 - 22:59",A,Y,2617,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Match Action in the next 5 minutes|","|Match Action in the next 5 minutes| 18:00 - 22:59",A,Y,2618,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Will There Be A Goal Scored?|","|GOAL scored in the next 5 minutes?| 19:00 - 23:59",A,Y,2619,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CORNER awarded in the next 5 minutes?|","|CORNER awarded in the next 5 minutes?| 19:00 - 23:59",A,Y,2620,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Over / Under 1.5 CORNERS in the next 5 minutes?|","|Over/Under 1.5 CORNERS in the next 5 minutes?| 19:00 - 23:59",A,Y,2621,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CARD shown in the next 5 minutes?|","|CARD shown in the next 5 minutes?| 19:00 - 23:59",A,Y,2622,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - PENALTY awarded in the next 5 minutes?|","|PENALTY awarded in the next 5 minutes?| 19:00 - 23:59",A,Y,2623,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - What will happen FIRST in the next 5 minutes?|","|What will happen FIRST in the next 5 minutes?| 19:00 - 23:59",A,Y,2624,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Match Action in the next 5 minutes|","|Match Action in the next 5 minutes| 19:00 - 23:59",A,Y,2625,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Will There Be A Goal Scored?|","|GOAL scored in the next 5 minutes?| 20:00 - 24:59",A,Y,2626,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CORNER awarded in the next 5 minutes?|","|CORNER awarded in the next 5 minutes?| 20:00 - 24:59",A,Y,2627,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Over / Under 1.5 CORNERS in the next 5 minutes?|","|Over/Under 1.5 CORNERS in the next 5 minutes?| 20:00 - 24:59",A,Y,2628,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CARD shown in the next 5 minutes?|","|CARD shown in the next 5 minutes?| 20:00 - 24:59",A,Y,2629,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - PENALTY awarded in the next 5 minutes?|","|PENALTY awarded in the next 5 minutes?| 20:00 - 24:59",A,Y,2630,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - What will happen FIRST in the next 5 minutes?|","|What will happen FIRST in the next 5 minutes?| 20:00 - 24:59",A,Y,2631,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Match Action in the next 5 minutes|","|Match Action in the next 5 minutes| 20:00 - 24:59",A,Y,2632,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Will There Be A Goal Scored?|","|GOAL scored in the next 5 minutes?| 21:00 - 25:59",A,Y,2633,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CORNER awarded in the next 5 minutes?|","|CORNER awarded in the next 5 minutes?| 21:00 - 25:59",A,Y,2634,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Over / Under 1.5 CORNERS in the next 5 minutes?|","|Over/Under 1.5 CORNERS in the next 5 minutes?| 21:00 - 25:59",A,Y,2635,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CARD shown in the next 5 minutes?|","|CARD shown in the next 5 minutes?| 21:00 - 25:59",A,Y,2636,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - PENALTY awarded in the next 5 minutes?|","|PENALTY awarded in the next 5 minutes?| 21:00 - 25:59",A,Y,2637,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - What will happen FIRST in the next 5 minutes?|","|What will happen FIRST in the next 5 minutes?| 21:00 - 25:59",A,Y,2638,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Match Action in the next 5 minutes|","|Match Action in the next 5 minutes| 21:00 - 25:59",A,Y,2639,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Will There Be A Goal Scored?|","|GOAL scored in the next 5 minutes?| 22:00 - 26:59",A,Y,2640,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CORNER awarded in the next 5 minutes?|","|CORNER awarded in the next 5 minutes?| 22:00 - 26:59",A,Y,2641,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Over / Under 1.5 CORNERS in the next 5 minutes?|","|Over/Under 1.5 CORNERS in the next 5 minutes?| 22:00 - 26:59",A,Y,2642,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CARD shown in the next 5 minutes?|","|CARD shown in the next 5 minutes?| 22:00 - 26:59",A,Y,2643,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - PENALTY awarded in the next 5 minutes?|","|PENALTY awarded in the next 5 minutes?| 22:00 - 26:59",A,Y,2644,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - What will happen FIRST in the next 5 minutes?|","|What will happen FIRST in the next 5 minutes?| 22:00 - 26:59",A,Y,2645,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Match Action in the next 5 minutes|","|Match Action in the next 5 minutes| 22:00 - 26:59",A,Y,2646,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Will There Be A Goal Scored?|","|GOAL scored in the next 5 minutes?| 23:00 - 27:59",A,Y,2647,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CORNER awarded in the next 5 minutes?|","|CORNER awarded in the next 5 minutes?| 23:00 - 27:59",A,Y,2648,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Over / Under 1.5 CORNERS in the next 5 minutes?|","|Over/Under 1.5 CORNERS in the next 5 minutes?| 23:00 - 27:59",A,Y,2649,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CARD shown in the next 5 minutes?|","|CARD shown in the next 5 minutes?| 23:00 - 27:59",A,Y,2650,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - PENALTY awarded in the next 5 minutes?|","|PENALTY awarded in the next 5 minutes?| 23:00 - 27:59",A,Y,2651,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - What will happen FIRST in the next 5 minutes?|","|What will happen FIRST in the next 5 minutes?| 23:00 - 27:59",A,Y,2652,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Match Action in the next 5 minutes|","|Match Action in the next 5 minutes| 23:00 - 27:59",A,Y,2653,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Will There Be A Goal Scored?|","|GOAL scored in the next 5 minutes?| 24:00 - 28:59",A,Y,2654,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CORNER awarded in the next 5 minutes?|","|CORNER awarded in the next 5 minutes?| 24:00 - 28:59",A,Y,2655,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Over / Under 1.5 CORNERS in the next 5 minutes?|","|Over/Under 1.5 CORNERS in the next 5 minutes?| 24:00 - 28:59",A,Y,2656,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CARD shown in the next 5 minutes?|","|CARD shown in the next 5 minutes?| 24:00 - 28:59",A,Y,2657,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - PENALTY awarded in the next 5 minutes?|","|PENALTY awarded in the next 5 minutes?| 24:00 - 28:59",A,Y,2658,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - What will happen FIRST in the next 5 minutes?|","|What will happen FIRST in the next 5 minutes?| 24:00 - 28:59",A,Y,2659,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Match Action in the next 5 minutes|","|Match Action in the next 5 minutes| 24:00 - 28:59",A,Y,2660,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Will There Be A Goal Scored?|","|GOAL scored in the next 5 minutes?| 25:00 - 29:59",A,Y,2661,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CORNER awarded in the next 5 minutes?|","|CORNER awarded in the next 5 minutes?| 25:00 - 29:59",A,Y,2662,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Over / Under 1.5 CORNERS in the next 5 minutes?|","|Over/Under 1.5 CORNERS in the next 5 minutes?| 25:00 - 29:59",A,Y,2663,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CARD shown in the next 5 minutes?|","|CARD shown in the next 5 minutes?| 25:00 - 29:59",A,Y,2664,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - PENALTY awarded in the next 5 minutes?|","|PENALTY awarded in the next 5 minutes?| 25:00 - 29:59",A,Y,2665,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - What will happen FIRST in the next 5 minutes?|","|What will happen FIRST in the next 5 minutes?| 25:00 - 29:59",A,Y,2666,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Match Action in the next 5 minutes|","|Match Action in the next 5 minutes| 25:00 - 29:59",A,Y,2667,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Will There Be A Goal Scored?|","|GOAL scored in the next 5 minutes?| 26:00 - 30:59",A,Y,2668,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CORNER awarded in the next 5 minutes?|","|CORNER awarded in the next 5 minutes?| 26:00 - 30:59",A,Y,2669,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Over / Under 1.5 CORNERS in the next 5 minutes?|","|Over/Under 1.5 CORNERS in the next 5 minutes?| 26:00 - 30:59",A,Y,2670,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CARD shown in the next 5 minutes?|","|CARD shown in the next 5 minutes?| 26:00 - 30:59",A,Y,2671,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - PENALTY awarded in the next 5 minutes?|","|PENALTY awarded in the next 5 minutes?| 26:00 - 30:59",A,Y,2672,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - What will happen FIRST in the next 5 minutes?|","|What will happen FIRST in the next 5 minutes?| 26:00 - 30:59",A,Y,2673,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Match Action in the next 5 minutes|","|Match Action in the next 5 minutes| 26:00 - 30:59",A,Y,2674,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Will There Be A Goal Scored?|","|GOAL scored in the next 5 minutes?| 27:00 - 31:59",A,Y,2675,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CORNER awarded in the next 5 minutes?|","|CORNER awarded in the next 5 minutes?| 27:00 - 31:59",A,Y,2676,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Over / Under 1.5 CORNERS in the next 5 minutes?|","|Over/Under 1.5 CORNERS in the next 5 minutes?| 27:00 - 31:59",A,Y,2677,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CARD shown in the next 5 minutes?|","|CARD shown in the next 5 minutes?| 27:00 - 31:59",A,Y,2678,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - PENALTY awarded in the next 5 minutes?|","|PENALTY awarded in the next 5 minutes?| 27:00 - 31:59",A,Y,2679,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - What will happen FIRST in the next 5 minutes?|","|What will happen FIRST in the next 5 minutes?| 27:00 - 31:59",A,Y,2680,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Match Action in the next 5 minutes|","|Match Action in the next 5 minutes| 27:00 - 31:59",A,Y,2681,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Will There Be A Goal Scored?|","|GOAL scored in the next 5 minutes?| 28:00 - 32:59",A,Y,2682,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CORNER awarded in the next 5 minutes?|","|CORNER awarded in the next 5 minutes?| 28:00 - 32:59",A,Y,2683,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Over / Under 1.5 CORNERS in the next 5 minutes?|","|Over/Under 1.5 CORNERS in the next 5 minutes?| 28:00 - 32:59",A,Y,2684,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CARD shown in the next 5 minutes?|","|CARD shown in the next 5 minutes?| 28:00 - 32:59",A,Y,2685,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - PENALTY awarded in the next 5 minutes?|","|PENALTY awarded in the next 5 minutes?| 28:00 - 32:59",A,Y,2686,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - What will happen FIRST in the next 5 minutes?|","|What will happen FIRST in the next 5 minutes?| 28:00 - 32:59",A,Y,2687,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Match Action in the next 5 minutes|","|Match Action in the next 5 minutes| 28:00 - 32:59",A,Y,2688,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Will There Be A Goal Scored?|","|GOAL scored in the next 5 minutes?| 29:00 - 33:59",A,Y,2689,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CORNER awarded in the next 5 minutes?|","|CORNER awarded in the next 5 minutes?| 29:00 - 33:59",A,Y,2690,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Over / Under 1.5 CORNERS in the next 5 minutes?|","|Over/Under 1.5 CORNERS in the next 5 minutes?| 29:00 - 33:59",A,Y,2691,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CARD shown in the next 5 minutes?|","|CARD shown in the next 5 minutes?| 29:00 - 33:59",A,Y,2692,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - PENALTY awarded in the next 5 minutes?|","|PENALTY awarded in the next 5 minutes?| 29:00 - 33:59",A,Y,2693,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - What will happen FIRST in the next 5 minutes?|","|What will happen FIRST in the next 5 minutes?| 29:00 - 33:59",A,Y,2694,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Match Action in the next 5 minutes|","|Match Action in the next 5 minutes| 29:00 - 33:59",A,Y,2695,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Will There Be A Goal Scored?|","|GOAL scored in the next 5 minutes?| 30:00 - 34:59",A,Y,2696,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CORNER awarded in the next 5 minutes?|","|CORNER awarded in the next 5 minutes?| 30:00 - 34:59",A,Y,2697,,,,,,,,,,,1,1,,,,,,Y,N
