CATEGORY,CLASS,TYPE,NAME,DATE/TIME,MARKET,SELECTION,STATUS,DISPLAYED,DISPORDER,MIN BET,MAX BET,MAX TOTAL,STK/LBT,LIVE PRICE,SP GUIDE,FB RESULT,EXT KEY,MULT KEY,CHANNELS
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|CORNER awarded in the next 5 minutes?| 79:00 - 83:59","|No|",A,Y,30,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|CORNER awarded in the next 5 minutes?| 80:00 - 84:59","|Yes|",A,Y,10,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|CORNER awarded in the next 5 minutes?| 80:00 - 84:59","|No|",A,Y,30,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|CORNER awarded in the next 5 minutes?| 81:00 - 85:59","|Yes|",A,Y,10,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|CORNER awarded in the next 5 minutes?| 81:00 - 85:59","|No|",A,Y,30,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|CORNER awarded in the next 5 minutes?| 82:00 - 86:59","|Yes|",A,Y,10,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|CORNER awarded in the next 5 minutes?| 82:00 - 86:59","|No|",A,Y,30,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|CORNER awarded in the next 5 minutes?| 83:00 - 87:59","|Yes|",A,Y,10,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|CORNER awarded in the next 5 minutes?| 83:00 - 87:59","|No|",A,Y,30,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|CORNER awarded in the next 5 minutes?| 84:00 - 88:59","|Yes|",A,Y,10,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|CORNER awarded in the next 5 minutes?| 84:00 - 88:59","|No|",A,Y,30,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|CORNER awarded in the next 5 minutes?| 85:00 - 89:59","|Yes|",A,Y,10,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|CORNER awarded in the next 5 minutes?| 85:00 - 89:59","|No|",A,Y,30,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 02:00 - 06:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 02:00 - 06:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 03:00 - 07:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 03:00 - 07:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 04:00 - 08:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 04:00 - 08:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 05:00 - 09:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 05:00 - 09:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 06:00 - 10:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 06:00 - 10:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 07:00 - 11:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 07:00 - 11:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 08:00 - 12:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 08:00 - 12:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 09:00 - 13:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 09:00 - 13:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 10:00 - 14:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 10:00 - 14:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 11:00 - 15:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 11:00 - 15:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 12:00 - 16:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 12:00 - 16:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 13:00 - 17:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 13:00 - 17:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 14:00 - 18:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 14:00 - 18:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 15:00 - 19:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 15:00 - 19:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 16:00 - 20:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 16:00 - 20:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 17:00 - 21:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 17:00 - 21:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 18:00 - 22:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 18:00 - 22:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 19:00 - 23:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 19:00 - 23:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 20:00 - 24:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 20:00 - 24:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 21:00 - 25:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 21:00 - 25:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 22:00 - 26:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 22:00 - 26:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 23:00 - 27:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 23:00 - 27:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 24:00 - 28:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 24:00 - 28:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 25:00 - 29:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 25:00 - 29:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 26:00 - 30:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 26:00 - 30:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 27:00 - 31:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 27:00 - 31:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 28:00 - 32:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 28:00 - 32:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 29:00 - 33:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 29:00 - 33:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 30:00 - 34:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 30:00 - 34:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 31:00 - 35:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 31:00 - 35:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 32:00 - 36:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 32:00 - 36:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 33:00 - 37:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 33:00 - 37:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 34:00 - 38:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 34:00 - 38:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 35:00 - 39:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 35:00 - 39:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 36:00 - 40:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 36:00 - 40:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 37:00 - 41:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 37:00 - 41:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 38:00 - 42:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 38:00 - 42:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 39:00 - 43:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 39:00 - 43:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 40:00 - 44:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 40:00 - 44:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 45:00 - 49:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 45:00 - 49:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 46:00 - 50:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 46:00 - 50:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 47:00 - 51:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 47:00 - 51:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 48:00 - 52:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 48:00 - 52:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 49:00 - 53:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 49:00 - 53:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 50:00 - 54:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 50:00 - 54:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 51:00 - 55:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 51:00 - 55:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 52:00 - 56:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 52:00 - 56:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 53:00 - 57:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 53:00 - 57:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 54:00 - 58:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 54:00 - 58:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 55:00 - 59:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 55:00 - 59:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 56:00 - 60:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 56:00 - 60:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 57:00 - 61:59","|Under 1.5|",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Over/Under 1.5 CORNERS in the next 5 minutes?| 57:00 - 61:59","|Over 1.5|",A,Y,30,0.03,,,L,1/100,,H,,,
