CATEGORY,CLASS,TYPE,NAME,DATE/TIME,MARKET,SELECTION,STATUS,DISPLAYED,DISPORDER,MIN BET,MAX BET,MAX TOTAL,STK/LBT,LIVE PRICE,SP GUIDE,FB RESULT,EXT KEY,MULT KEY,CHANNELS
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Risultato Esatto 1 Tempo|","|$teamA| |2-0|",A,Y,10,,,,,1/100,,2-0,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Risultato Esatto 1 Tempo|","|$teamA| |2-1|",A,Y,15,,,,,1/100,,2-1,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Risultato Esatto 1 Tempo|","|Draw| |0-0|",A,Y,20,,,,,1/100,,0-0,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Risultato Esatto 1 Tempo|","|Draw| |1-1|",A,Y,25,,,,,1/100,,1-1,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Risultato Esatto 1 Tempo|","|Draw| |2-2|",A,Y,30,,,,,1/100,,2-2,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Risultato Esatto 1 Tempo|","|Altro|",A,Y,35,,,,,1/100,,999-999,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Risultato Esatto 1 Tempo|","|$teamB| |1-0|",A,Y,40,,,,,1/100,,0-1,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Risultato Esatto 1 Tempo|","|$teamB| |2-0|",A,Y,45,,,,,1/100,,0-2,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Risultato Esatto 1 Tempo|","|$teamB| |2-1|",A,Y,50,,,,,1/100,,1-2,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Risultato Esatto 2 Tempo|","|$teamA| |1-0|",A,Y,5,,,,,1/100,,1-0,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Risultato Esatto 2 Tempo|","|$teamA| |2-0|",A,Y,10,,,,,1/100,,2-0,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Risultato Esatto 2 Tempo|","|$teamA| |2-1|",A,Y,15,,,,,1/100,,2-1,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Risultato Esatto 2 Tempo|","|Draw| |0-0|",A,Y,20,,,,,1/100,,0-0,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Risultato Esatto 2 Tempo|","|Draw| |1-1|",A,Y,25,,,,,1/100,,1-1,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Risultato Esatto 2 Tempo|","|Draw| |2-2|",A,Y,30,,,,,1/100,,2-2,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Risultato Esatto 2 Tempo|","|Altro|",A,Y,35,,,,,1/100,,999-999,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Risultato Esatto 2 Tempo|","|$teamB| |1-0|",A,Y,40,,,,,1/100,,0-1,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Risultato Esatto 2 Tempo|","|$teamB| |2-0|",A,Y,45,,,,,1/100,,0-2,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Risultato Esatto 2 Tempo|","|$teamB| |2-1|",A,Y,50,,,,,1/100,,1-2,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|$teamA| |To Score 1st Half|","|Yes|",A,Y,5,,,,,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|$teamA| |To Score 1st Half|","|No|",A,Y,10,,,,,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|$teamA| |To Score 2nd Half|","|Yes|",A,Y,5,,,,,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|$teamA| |To Score 2nd Half|","|No|",A,Y,10,,,,,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|$teamB| |To Score 1st Half|","|Yes|",A,Y,5,,,,,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|$teamB| |To Score 1st Half|","|No|",A,Y,10,,,,,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|$teamB| |To Score 2nd Half|","|Yes|",A,Y,5,,,,,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|$teamB| |To Score 2nd Half|","|No|",A,Y,10,,,,,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Segna Goal Casa 1 Tempo|","|Yes|",A,Y,5,,,,,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Segna Goal Casa 1 Tempo|","|No|",A,Y,10,,,,,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Segna Goal Casa 2 Tempo|","|Yes|",A,Y,5,,,,,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Segna Goal Casa 2 Tempo|","|No|",A,Y,10,,,,,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Segna Goal Ospite 1 Tempo|","|Yes|",A,Y,5,,,,,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Segna Goal Ospite 1 Tempo|","|No|",A,Y,10,,,,,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Segna Goal Ospite 2 Tempo|","|Yes|",A,Y,5,,,,,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Segna Goal Ospite 2 Tempo|","|No|",A,Y,10,,,,,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match Result and 3 or More Goals in the Match|","|$teamA|",A,Y,10,0.03,,,L,1/100,,H,,MNC,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match Result and 3 or More Goals in the Match|","|Draw|",A,Y,20,0.03,,,L,1/100,,D,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match Result and 3 or More Goals in the Match|","|$teamB|",A,Y,30,0.03,,,L,1/100,,A,,EVE,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match Result and 4 or More Goals in the Match|","|$teamA|",A,Y,10,0.03,,,L,1/100,,H,,MNC,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match Result and 4 or More Goals in the Match|","|Draw|",A,Y,20,0.03,,,L,1/100,,D,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match Result and 4 or More Goals in the Match|","|$teamB|",A,Y,30,0.03,,,L,1/100,,A,,EVE,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match Result and 5 or More Goals in the Match|","|$teamA|",A,Y,10,0.03,,,L,1/100,,H,,MNC,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match Result and 5 or More Goals in the Match|","|Draw|",A,Y,20,0.03,,,L,1/100,,D,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match Result and 5 or More Goals in the Match|","|$teamB|",A,Y,30,0.03,,,L,1/100,,A,,EVE,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Esito Finale e 1X2 e U/O 3.5|","|$teamA| |Win and Under 3.5 Goals|",A,Y,10,0.03,,,L,1/100,,H,,MNC,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Esito Finale e 1X2 e U/O 3.5|","|Draw and Under 3.5 Goals|",A,Y,20,0.03,,,L,1/100,,D,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Esito Finale e 1X2 e U/O 3.5|","|$teamB| |Win and Under 3.5 Goals|",A,Y,30,0.03,,,L,1/100,,A,,EVE,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Esito Finale e 1X2 e U/O 3.5|","|$teamA| |Win and Over 3.5 Goals|",A,Y,40,0.03,,,L,1/100,,H,,MNC,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Esito Finale e 1X2 e U/O 3.5|","|Draw and Over 3.5 Goals|",A,Y,50,0.03,,,L,1/100,,D,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Esito Finale e 1X2 e U/O 3.5|","|$teamB| |Win and Over 3.5 Goals|",A,Y,60,0.03,,,L,1/100,,A,,EVE,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Esito Finale e 1X2 e U/O 4.5|","|$teamA| |Win and Under 4.5 Goals|",A,Y,10,0.03,,,L,1/100,,H,,MNC,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Esito Finale e 1X2 e U/O 4.5|","|Draw and Under 4.5 Goals|",A,Y,20,0.03,,,L,1/100,,D,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Esito Finale e 1X2 e U/O 4.5|","|$teamB| |Win and Under 4.5 Goals|",A,Y,30,0.03,,,L,1/100,,A,,EVE,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Esito Finale e 1X2 e U/O 4.5|","|$teamA| |Win and Over 4.5 Goals|",A,Y,40,0.03,,,L,1/100,,H,,MNC,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Esito Finale e 1X2 e U/O 4.5|","|Draw and Over 4.5 Goals|",A,Y,50,0.03,,,L,1/100,,D,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Esito Finale e 1X2 e U/O 4.5|","|$teamB| |Win and Over 4.5 Goals|",A,Y,60,0.03,,,L,1/100,,A,,EVE,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Both Score No Draw|","|Yes|",A,Y,10,0.03,,,L,1/100,,,,,
