CATEGORY,CLASS,TYPE,NAME,DATE/TIME,MARKET,SELECTION,STATUS,DISPLAYED,DISPORDER,MIN BET,MAX BET,MAX TOTAL,STK/LBT,LIVE PRICE,SP GUIDE,FB RESULT,EXT KEY,MULT KEY,CHANNELS
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match Betting After 15 Mins Live|","|Draw|",A,Y,20,0.03,,,L,1/100,,D,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match Betting After 15 Mins Live|","|$teamB|",A,Y,30,0.03,,,L,1/100,,A,,EVE,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match Betting After 30 Mins Live|","|$teamA|",A,Y,10,0.03,,,L,1/100,,H,,MNC,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match Betting After 30 Mins Live|","|Draw|",A,Y,20,0.03,,,L,1/100,,D,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match Betting After 30 Mins Live|","|$teamB|",A,Y,30,0.03,,,L,1/100,,A,,EVE,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match Betting After 60 Mins Live|","|$teamA|",A,Y,10,0.03,,,L,1/100,,H,,MNC,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match Betting After 60 Mins Live|","|Draw|",A,Y,20,0.03,,,L,1/100,,D,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match Betting After 60 Mins Live|","|$teamB|",A,Y,30,0.03,,,L,1/100,,A,,EVE,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match Betting After 75 Mins Live|","|$teamA|",A,Y,10,0.03,,,L,1/100,,H,,MNC,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match Betting After 75 Mins Live|","|Draw|",A,Y,20,0.03,,,L,1/100,,D,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match Betting After 75 Mins Live|","|$teamB|",A,Y,30,0.03,,,L,1/100,,A,,EVE,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Double Chance| |Live|","|$teamA| |Or| |Draw|",A,Y,10,0.03,,,L,1/100,,1,,MNC,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Double Chance| |Live|","|$teamA| |Or| |$teamB|",A,Y,20,0.03,,,L,1/100,,3,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Double Chance| |Live|","|$teamB| |Or| |Draw|",A,Y,30,0.03,,,L,1/100,,2,,EVE,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Draw No Bet| |Live|","|$teamA|",A,Y,10,0.03,,,L,1/100,,H,,MNC,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Draw No Bet| |Live|","|$teamB|",A,Y,20,0.03,,,L,1/100,,A,,EVE,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Winning Margin| |Live|","|$teamA| |By 1 Goal|",A,Y,1,0.03,,,L,1/100,,,,MNC,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Winning Margin| |Live|","|$teamA| |By 2 Goals|",A,Y,3,0.03,,,L,1/100,,,,MNC,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Winning Margin| |Live|","|$teamA| |By 3 Goals|",A,Y,5,0.03,,,L,1/100,,,,MNC,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Winning Margin| |Live|","|$teamA| |By 4 Or More Goals|",A,Y,7,0.03,,,L,1/100,,,,MNC,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Winning Margin| |Live|","|Draw|",A,Y,9,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Winning Margin| |Live|","|$teamB| |By 1 Goal|",A,Y,2,0.03,,,L,1/100,,,,EVE,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Winning Margin| |Live|","|$teamB| |By 2 Goals|",A,Y,4,0.03,,,L,1/100,,,,EVE,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Winning Margin| |Live|","|$teamB| |By 3 Goals|",A,Y,6,0.03,,,L,1/100,,,,EVE,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Winning Margin| |Live|","|$teamB| |By 4 Or More Goals|",A,Y,8,0.03,,,L,1/100,,,,EVE,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Double Result| |Live|","|$teamA|/|$teamA|",A,Y,20,0.03,,,L,1/100,,1,,MNC,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Double Result| |Live|","|$teamA|/|Draw|",A,Y,30,0.03,,,L,1/100,,2,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Double Result| |Live|","|$teamA|/|$teamB|",A,Y,40,0.03,,,L,1/100,,3,,EVE,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Double Result| |Live|","|Draw|/|$teamA|",A,Y,50,0.03,,,L,1/100,,4,,MNC,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Double Result| |Live|","|Draw|/|Draw|",A,Y,60,0.03,,,L,1/100,,5,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Double Result| |Live|","|Draw|/|$teamB|",A,Y,70,0.03,,,L,1/100,,6,,EVE,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Double Result| |Live|","|$teamB|/|$teamA|",A,Y,80,0.03,,,L,1/100,,7,,MNC,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Double Result| |Live|","|$teamB|/|Draw|",A,Y,90,0.03,,,L,1/100,,8,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Double Result| |Live|","|$teamB|/|$teamB|",A,Y,100,0.03,,,L,1/100,,9,,EVE,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match Handicap| -3 |Live|","|$teamA|",A,Y,10,0.03,,,L,1/100,,H,,MNC,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match Handicap| -3 |Live|","|Handicap Tie|",A,Y,20,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match Handicap| -3 |Live|","|$teamB|",A,Y,30,0.03,,,L,1/100,,A,,EVE,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match Handicap| -2 |Live|","|$teamA|",A,Y,10,0.03,,,L,1/100,,H,,MNC,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match Handicap| -2 |Live|","|Handicap Tie|",A,Y,20,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match Handicap| -2 |Live|","|$teamB|",A,Y,30,0.03,,,L,1/100,,A,,EVE,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match Handicap| -1 |Live|","|$teamA|",A,Y,10,0.03,,,L,1/100,,H,,MNC,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match Handicap| -1 |Live|","|Handicap Tie|",A,Y,20,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match Handicap| -1 |Live|","|$teamB|",A,Y,30,0.03,,,L,1/100,,A,,EVE,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match Handicap| +1 |Live|","|$teamA|",A,Y,10,0.03,,,L,1/100,,H,,MNC,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match Handicap| +1 |Live|","|Handicap Tie|",A,Y,20,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match Handicap| +1 |Live|","|$teamB|",A,Y,30,0.03,,,L,1/100,,A,,EVE,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match Handicap| +2 |Live|","|$teamA|",A,Y,10,0.03,,,L,1/100,,H,,MNC,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match Handicap| +2 |Live|","|Handicap Tie|",A,Y,20,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match Handicap| +2 |Live|","|$teamB|",A,Y,30,0.03,,,L,1/100,,A,,EVE,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match Handicap| +3 |Live|","|$teamA|",A,Y,10,0.03,,,L,1/100,,H,,MNC,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match Handicap| +3 |Live|","|Handicap Tie|",A,Y,20,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match Handicap| +3 |Live|","|$teamB|",A,Y,30,0.03,,,L,1/100,,A,,EVE,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match| |Over/Under| 0.5 |Goals| |Live|","|Over| 0.5",A,Y,20,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match| |Over/Under| 0.5 |Goals| |Live|","|Under| 0.5",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match| |Over/Under| 1.5 |Goals| |Live|","|Over| 1.5",A,Y,20,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match| |Over/Under| 1.5 |Goals| |Live|","|Under| 1.5",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match| |Over/Under| 2.5 |Goals| |Live|","|Over| 2.5",A,Y,20,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match| |Over/Under| 2.5 |Goals| |Live|","|Under| 2.5",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match| |Over/Under| 3.5 |Goals| |Live|","|Over| 3.5",A,Y,20,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match| |Over/Under| 3.5 |Goals| |Live|","|Under| 3.5",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match| |Over/Under| 4.5 |Goals| |Live|","|Over| 4.5",A,Y,20,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match| |Over/Under| 4.5 |Goals| |Live|","|Under| 4.5",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match| |Over/Under| 5.5 |Goals| |Live|","|Over| 5.5",A,Y,20,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match| |Over/Under| 5.5 |Goals| |Live|","|Under| 5.5",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match| |Over/Under| 6.5 |Goals| |Live|","|Over| 6.5",A,Y,20,0.03,,,L,1/100,,H,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Match| |Over/Under| 6.5 |Goals| |Live|","|Under| 6.5",A,Y,10,0.03,,,L,1/100,,L,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Total Number Of Goals Live|","|None|",A,Y,10,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Total Number Of Goals Live|","|One|",A,Y,20,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Total Number Of Goals Live|","|Two|",A,Y,30,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Total Number Of Goals Live|","|Three|",A,Y,40,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Total Number Of Goals Live|","|Four|",A,Y,50,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Total Number Of Goals Live|","|Five|",A,Y,60,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Total Number Of Goals Live|","|Six|",A,Y,70,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Total Number Of Goals Live|","|Seven|",A,Y,80,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Total Number Of Goals Live|","|Eight Or More|",A,Y,90,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|2-Way Match Handicap| |Live|","|$teamA|",A,Y,10,0.03,,,L,1/100,,H,,MNC,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|2-Way Match Handicap| |Live|","|$teamB|",A,Y,20,0.03,,,L,1/100,,A,,MNC,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Total Match Goals| |Odd/Even| |Live|","|Odd|",A,Y,1,0.03,,,L,1/100,,1,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Total Match Goals| |Odd/Even| |Live|","|Even|",A,Y,2,0.03,,,L,1/100,,2,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|1st Goal| |Live|","|$teamA|",A,Y,1,0.03,,,L,1/100,,,,MNC,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|1st Goal| |Live|","|$teamB|",A,Y,3,0.03,,,L,1/100,,,,EVE,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|1st Goal| |Live|","|No Goal|",A,Y,2,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|2nd Goal| |Live|","|$teamA|",A,Y,1,0.03,,,L,1/100,,,,MNC,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|2nd Goal| |Live|","|$teamB|",A,Y,3,0.03,,,L,1/100,,,,EVE,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|2nd Goal| |Live|","|No Goal|",A,Y,2,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|3rd Goal| |Live|","|$teamA|",A,Y,1,0.03,,,L,1/100,,,,MNC,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|3rd Goal| |Live|","|$teamB|",A,Y,3,0.03,,,L,1/100,,,,EVE,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|3rd Goal| |Live|","|No Goal|",A,Y,2,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|4th Goal| |Live|","|$teamA|",A,Y,1,0.03,,,L,1/100,,,,MNC,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|4th Goal| |Live|","|$teamB|",A,Y,3,0.03,,,L,1/100,,,,EVE,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|4th Goal| |Live|","|No Goal|",A,Y,2,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5th Goal| |Live|","|$teamA|",A,Y,1,0.03,,,L,1/100,,,,MNC,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5th Goal| |Live|","|$teamB|",A,Y,3,0.03,,,L,1/100,,,,EVE,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5th Goal| |Live|","|No Goal|",A,Y,2,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|6th Goal| |Live|","|$teamA|",A,Y,1,0.03,,,L,1/100,,,,MNC,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|6th Goal| |Live|","|$teamB|",A,Y,3,0.03,,,L,1/100,,,,EVE,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|6th Goal| |Live|","|No Goal|",A,Y,2,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|7th Goal| |Live|","|$teamA|",A,Y,1,0.03,,,L,1/100,,,,MNC,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|7th Goal| |Live|","|$teamB|",A,Y,3,0.03,,,L,1/100,,,,EVE,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|7th Goal| |Live|","|No Goal|",A,Y,2,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|8th Goal| |Live|","|$teamA|",A,Y,1,0.03,,,L,1/100,,,,MNC,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|8th Goal| |Live|","|$teamB|",A,Y,3,0.03,,,L,1/100,,,,EVE,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|8th Goal| |Live|","|No Goal|",A,Y,2,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Time Of 1st Goal Before/After 15 Mins Live|","|Before and Including 15th Minute|",A,Y,1,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Time Of 1st Goal Before/After 15 Mins Live|","|16th Minute and Over|",A,Y,3,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Time Of 1st Goal Before/After 15 Mins Live|","|No Goal|",A,Y,2,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Time Of 1st Goal Before/After 30 Mins Live|","|Before and Including 30th Minute|",A,Y,1,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Time Of 1st Goal Before/After 30 Mins Live|","|31st Minute and Over|",A,Y,3,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Time Of 1st Goal Before/After 30 Mins Live|","|No Goal|",A,Y,2,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Time Of 1st Goal Before/After 60 Mins Live|","|Before and Including 60th Minute|",A,Y,1,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Time Of 1st Goal Before/After 60 Mins Live|","|61st Minute and Over|",A,Y,3,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Time Of 1st Goal Before/After 60 Mins Live|","|No Goal|",A,Y,2,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Time Of 1st Goal Before/After 75 Mins Live|","|Before and Including 75th Minute|",A,Y,1,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Time Of 1st Goal Before/After 75 Mins Live|","|76th Minute and Over|",A,Y,3,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Time Of 1st Goal Before/After 75 Mins Live|","|No Goal|",A,Y,2,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Time Of 2nd Goal Before/After 15 Mins Live|","|Before and Including 15th Minute|",A,Y,1,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Time Of 2nd Goal Before/After 15 Mins Live|","|16th Minute and Over|",A,Y,3,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Time Of 2nd Goal Before/After 15 Mins Live|","|No Goal|",A,Y,2,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Time Of 2nd Goal Before/After 30 Mins Live|","|Before and Including 30th Minute|",A,Y,1,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Time Of 2nd Goal Before/After 30 Mins Live|","|31st Minute and Over|",A,Y,3,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Time Of 2nd Goal Before/After 30 Mins Live|","|No Goal|",A,Y,2,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Time Of 2nd Goal Before/After 60 Mins Live|","|Before and Including 60th Minute|",A,Y,1,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Time Of 2nd Goal Before/After 60 Mins Live|","|61st Minute and Over|",A,Y,3,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Time Of 2nd Goal Before/After 60 Mins Live|","|No Goal|",A,Y,2,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Time Of 2nd Goal Before/After 75 Mins Live|","|Before and Including 75th Minute|",A,Y,1,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Time Of 2nd Goal Before/After 75 Mins Live|","|76th Minute and Over|",A,Y,3,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Time Of 2nd Goal Before/After 75 Mins Live|","|No Goal|",A,Y,2,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Time Of 3rd Goal Before/After 15 Mins Live|","|Before and Including 15th Minute|",A,Y,1,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Time Of 3rd Goal Before/After 15 Mins Live|","|16th Minute and Over|",A,Y,3,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Time Of 3rd Goal Before/After 15 Mins Live|","|No Goal|",A,Y,2,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Time Of 3rd Goal Before/After 30 Mins Live|","|Before and Including 30th Minute|",A,Y,1,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Time Of 3rd Goal Before/After 30 Mins Live|","|31st Minute and Over|",A,Y,3,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Time Of 3rd Goal Before/After 30 Mins Live|","|No Goal|",A,Y,2,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Time Of 3rd Goal Before/After 60 Mins Live|","|Before and Including 60th Minute|",A,Y,1,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Time Of 3rd Goal Before/After 60 Mins Live|","|61st Minute and Over|",A,Y,3,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Time Of 3rd Goal Before/After 60 Mins Live|","|No Goal|",A,Y,2,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Time Of 3rd Goal Before/After 75 Mins Live|","|Before and Including 75th Minute|",A,Y,1,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|Time Of 3rd Goal Before/After 75 Mins Live|","|76th Minute and Over|",A,Y,3,0.03,,,L,1/100,,,,,
